Fecha,Sucursal,Departamento,Categoría,Unidades_Vendidas,Venta_USD
2022-10-01,David,Hogar,Decoración,7188,169458.15
2022-11-01,David,Hogar,Decoración,9332,200090.76
2022-12-01,David,Hogar,Decoración,9197,247377.06
2023-01-01,David,Hogar,Decoración,5747,129536.88
2023-02-01,David,Hogar,Decoración,6095,147410.22
2023-03-01,David,Hogar,Decoración,6988,193636.27
2023-04-01,David,Hogar,Decoración,7858,192377.83
2023-05-01,David,Hogar,Decoración,7229,210546.04
2023-06-01,David,Hogar,Decoración,7813,180169.15
2023-07-01,David,Hogar,Decoración,7791,200557.56
2023-08-01,David,Hogar,Decoración,7420,176785.55
2023-09-01,David,Hogar,Decoración,8110,207594.0
2023-10-01,David,Hogar,Decoración,7581,202239.64
2023-11-01,David,Hogar,Decoración,9449,244735.07
2023-12-01,David,Hogar,Decoración,11066,289838.74
2024-01-01,David,Hogar,Decoración,6639,155785.09
2024-02-01,David,Hogar,Decoración,6794,173966.66
2024-03-01,David,Hogar,Decoración,8593,199673.09
2024-04-01,David,Hogar,Decoración,9047,210372.02
2024-05-01,David,Hogar,Decoración,8664,204794.19
2024-06-01,David,Hogar,Decoración,8266,204682.05
2024-07-01,David,Hogar,Decoración,9349,247219.93
2024-08-01,David,Hogar,Decoración,8680,226692.5
2024-09-01,David,Hogar,Decoración,8469,218939.9
2024-10-01,David,Hogar,Decoración,7482,217297.74
2024-11-01,David,Hogar,Decoración,9333,256977.45
2024-12-01,David,Hogar,Decoración,12316,270033.07
2025-01-01,David,Hogar,Decoración,6396,152476.51
2025-02-01,David,Hogar,Decoración,7946,196747.43
2025-03-01,David,Hogar,Decoración,8707,233164.75
2025-04-01,David,Hogar,Decoración,8974,202760.98
2025-05-01,David,Hogar,Decoración,8163,242050.5
2025-06-01,David,Hogar,Decoración,8365,204730.53
2025-07-01,David,Hogar,Decoración,10727,234756.9
2025-08-01,David,Hogar,Decoración,9632,230649.89
2025-09-01,David,Hogar,Decoración,9207,208241.38
2025-10-01,David,Hogar,Decoración,8863,203137.47
2022-01-01,David,Ropa,Hombre,10505,381441.66
2022-02-01,David,Ropa,Hombre,13051,443764.78
2022-03-01,David,Ropa,Hombre,13802,544386.57
2022-04-01,David,Ropa,Hombre,13711,446984.73
2022-05-01,David,Ropa,Hombre,15780,518236.97
2022-06-01,David,Ropa,Hombre,14712,502543.32
2022-07-01,David,Ropa,Hombre,15397,537785.04
2022-08-01,David,Ropa,Hombre,14385,458527.42
2022-09-01,David,Ropa,Hombre,15561,486421.61
2022-10-01,David,Ropa,Hombre,14452,481000.82
2022-11-01,David,Ropa,Hombre,18137,571071.84
2022-12-01,David,Ropa,Hombre,19581,725629.71
2023-01-01,David,Ropa,Hombre,12261,410364.81
2023-02-01,David,Ropa,Hombre,13153,455090.75
2023-03-01,David,Ropa,Hombre,16474,572185.98
2023-04-01,David,Ropa,Hombre,17056,510238.96
2023-05-01,David,Ropa,Hombre,16424,499081.5
2023-06-01,David,Ropa,Hombre,15409,542437.47
2023-07-01,David,Ropa,Hombre,16809,543783.3
2023-08-01,David,Ropa,Hombre,15511,506573.14
2023-09-01,David,Ropa,Hombre,14988,497061.57
2023-10-01,David,Ropa,Hombre,15041,480707.25
2023-11-01,David,Ropa,Hombre,20400,672588.63
2023-12-01,David,Ropa,Hombre,21973,700295.78
2024-01-01,David,Ropa,Hombre,12630,416638.76
2024-02-01,David,Ropa,Hombre,14772,431389.27
2024-03-01,David,Ropa,Hombre,17364,580798.81
2024-04-01,David,Ropa,Hombre,15582,539603.94
2024-05-01,David,Ropa,Hombre,18189,585869.97
2024-06-01,David,Ropa,Hombre,15957,548746.21
2024-07-01,David,Ropa,Hombre,19601,576999.87
2024-08-01,David,Ropa,Hombre,17988,560003.08
2024-09-01,David,Ropa,Hombre,17791,517256.38
2024-10-01,David,Ropa,Hombre,17327,551889.19
2024-11-01,David,Ropa,Hombre,18483,645747.86
2024-12-01,David,Ropa,Hombre,23215,846369.73
2025-01-01,David,Ropa,Hombre,13869,405718.41
2025-02-01,David,Ropa,Hombre,15048,523639.61
2025-03-01,David,Ropa,Hombre,19428,555406.87
2025-04-01,David,Ropa,Hombre,17419,571572.28
2025-05-01,David,Ropa,Hombre,17364,583014.17
2025-06-01,David,Ropa,Hombre,17264,641428.22
2025-07-01,David,Ropa,Hombre,19257,618753.06
2025-08-01,David,Ropa,Hombre,18320,544561.17
2025-09-01,David,Ropa,Hombre,18862,571530.11
2025-10-01,David,Ropa,Hombre,18701,546146.61
2022-01-01,David,Ropa,Mujer,12557,474358.78
2022-02-01,David,Ropa,Mujer,14626,544060.68
2022-03-01,David,Ropa,Mujer,17045,607841.4
2022-04-01,David,Ropa,Mujer,14930,557429.78
2022-05-01,David,Ropa,Mujer,17396,626424.83
2022-06-01,David,Ropa,Mujer,15548,529716.74
2022-07-01,David,Ropa,Mujer,16971,605982.0
2022-08-01,David,Ropa,Mujer,14546,628478.07
2022-09-01,David,Ropa,Mujer,15897,553816.65
2022-10-01,David,Ropa,Mujer,14695,549678.27
2022-11-01,David,Ropa,Mujer,18167,648082.65
2022-12-01,David,Ropa,Mujer,21501,873629.97
2023-01-01,David,Ropa,Mujer,13715,471754.79
2023-02-01,David,Ropa,Mujer,15738,553350.5
2023-03-01,David,Ropa,Mujer,16542,596173.66
2023-04-01,David,Ropa,Mujer,18458,661460.5
2023-05-01,David,Ropa,Mujer,18453,661707.71
2023-06-01,David,Ropa,Mujer,18134,605423.93
2023-07-01,David,Ropa,Mujer,17606,679539.25
2023-08-01,David,Ropa,Mujer,17878,592478.15
2023-09-01,David,Ropa,Mujer,18755,688950.35
2023-10-01,David,Ropa,Mujer,17851,647315.84
2023-11-01,David,Ropa,Mujer,19971,820397.52
2023-12-01,David,Ropa,Mujer,24114,845971.0
2024-01-01,David,Ropa,Mujer,14362,538398.7
2024-02-01,David,Ropa,Mujer,15849,608333.08
2024-03-01,David,Ropa,Mujer,17192,705601.0
2024-04-01,David,Ropa,Mujer,17907,742838.24
2024-05-01,David,Ropa,Mujer,19732,665086.01
2024-06-01,David,Ropa,Mujer,19952,629363.54
2024-07-01,David,Ropa,Mujer,18983,773179.03
2024-08-01,David,Ropa,Mujer,20290,710718.6
2024-09-01,David,Ropa,Mujer,17970,689754.5
2024-10-01,David,Ropa,Mujer,19211,639706.42
2024-11-01,David,Ropa,Mujer,23453,816190.3
2024-12-01,David,Ropa,Mujer,27675,915638.59
2025-01-01,David,Ropa,Mujer,16421,542639.72
2025-02-01,David,Ropa,Mujer,16447,642169.07
2025-03-01,David,Ropa,Mujer,21544,770175.86
2025-04-01,David,Ropa,Mujer,18621,694851.48
2025-05-01,David,Ropa,Mujer,20927,720268.54
2025-06-01,David,Ropa,Mujer,21075,700275.07
2025-07-01,David,Ropa,Mujer,22898,758910.76
2025-08-01,David,Ropa,Mujer,19106,775780.88
2025-09-01,David,Ropa,Mujer,21602,794262.21
2025-10-01,David,Ropa,Mujer,18771,715115.67
2022-01-01,David,Ropa,Niños,8704,328640.56
2022-02-01,David,Ropa,Niños,8546,340032.41
2022-03-01,David,Ropa,Niños,9680,382416.05
2022-04-01,David,Ropa,Niños,10929,437150.67
2022-05-01,David,Ropa,Niños,10785,413596.58
2022-06-01,David,Ropa,Niños,10404,384129.54
2022-07-01,David,Ropa,Niños,11461,470407.76
2022-08-01,David,Ropa,Niños,11187,410500.41
2022-09-01,David,Ropa,Niños,9939,418135.11
2022-10-01,David,Ropa,Niños,11262,406386.87
2022-11-01,David,Ropa,Niños,13078,523820.62
2022-12-01,David,Ropa,Niños,14577,611221.97
2023-01-01,David,Ropa,Niños,8456,343825.84
2023-02-01,David,Ropa,Niños,9194,344490.21
2023-03-01,David,Ropa,Niños,11943,469827.58
2023-04-01,David,Ropa,Niños,11399,455057.32
2023-05-01,David,Ropa,Niños,10962,457346.34
2023-06-01,David,Ropa,Niños,11588,427950.18
2023-07-01,David,Ropa,Niños,13747,520723.61
2023-08-01,David,Ropa,Niños,11222,459840.96
2023-09-01,David,Ropa,Niños,12326,405915.25
2023-10-01,David,Ropa,Niños,11017,431892.22
2023-11-01,David,Ropa,Niños,12429,568811.98
2023-12-01,David,Ropa,Niños,14976,560224.7
2024-01-01,David,Ropa,Niños,9011,387229.27
2024-02-01,David,Ropa,Niños,9800,416178.91
2024-03-01,David,Ropa,Niños,10993,485104.65
2024-04-01,David,Ropa,Niños,13228,450994.14
2024-05-01,David,Ropa,Niños,13054,448936.31
2024-06-01,David,Ropa,Niños,12806,514475.61
2024-07-01,David,Ropa,Niños,12543,498975.47
2024-08-01,David,Ropa,Niños,11287,498730.2
2024-09-01,David,Ropa,Niños,11158,462580.83
2024-10-01,David,Ropa,Niños,12761,438580.95
2024-11-01,David,Ropa,Niños,15914,511715.14
2024-12-01,David,Ropa,Niños,16862,667616.21
2025-01-01,David,Ropa,Niños,9091,417080.51
2025-02-01,David,Ropa,Niños,11181,420323.42
2025-03-01,David,Ropa,Niños,12724,493285.15
2025-04-01,David,Ropa,Niños,12793,491954.67
2025-05-01,David,Ropa,Niños,13440,509874.74
2025-06-01,David,Ropa,Niños,13695,501762.42
2025-07-01,David,Ropa,Niños,13309,601008.76
2025-08-01,David,Ropa,Niños,11902,508349.04
2025-09-01,David,Ropa,Niños,14418,508576.23
2025-10-01,David,Ropa,Niños,12420,471062.22
2022-01-01,David,Ropa,Accesorios,13668,510125.96
2022-02-01,David,Ropa,Accesorios,13575,516827.43
2022-03-01,David,Ropa,Accesorios,17163,657278.1
2022-04-01,David,Ropa,Accesorios,17728,695355.27
2022-05-01,David,Ropa,Accesorios,17965,688376.95
2022-06-01,David,Ropa,Accesorios,17309,705439.76
2022-07-01,David,Ropa,Accesorios,17455,785091.02
2022-08-01,David,Ropa,Accesorios,16009,699880.12
2022-09-01,David,Ropa,Accesorios,14996,686395.88
2022-10-01,David,Ropa,Accesorios,17451,601470.15
2022-11-01,David,Ropa,Accesorios,18083,801915.52
2022-12-01,David,Ropa,Accesorios,24914,843168.49
2023-01-01,David,Ropa,Accesorios,12275,564436.88
2023-02-01,David,Ropa,Accesorios,14071,580963.56
2023-03-01,David,Ropa,Accesorios,17634,717755.67
2023-04-01,David,Ropa,Accesorios,18560,677633.94
2023-05-01,David,Ropa,Accesorios,16438,748957.5
2023-06-01,David,Ropa,Accesorios,17505,763703.05
2023-07-01,David,Ropa,Accesorios,19422,763987.21
2023-08-01,David,Ropa,Accesorios,16698,760359.83
2023-09-01,David,Ropa,Accesorios,16355,675880.07
2023-10-01,David,Ropa,Accesorios,18910,713818.64
2023-11-01,David,Ropa,Accesorios,21272,911723.87
2023-12-01,David,Ropa,Accesorios,22396,957904.76
2024-01-01,David,Ropa,Accesorios,15055,619532.8
2024-02-01,David,Ropa,Accesorios,17634,595007.01
2024-03-01,David,Ropa,Accesorios,19327,684316.81
2024-04-01,David,Ropa,Accesorios,18941,818485.06
2024-05-01,David,Ropa,Accesorios,20359,691946.16
2024-06-01,David,Ropa,Accesorios,20639,831775.85
2024-07-01,David,Ropa,Accesorios,21879,908207.38
2024-08-01,David,Ropa,Accesorios,18720,702301.5
2024-09-01,David,Ropa,Accesorios,19276,762969.0
2024-10-01,David,Ropa,Accesorios,19687,709556.11
2024-11-01,David,Ropa,Accesorios,21323,895674.4
2024-12-01,David,Ropa,Accesorios,26217,967192.96
2025-01-01,David,Ropa,Accesorios,16164,573212.49
2025-02-01,David,Ropa,Accesorios,17717,668804.18
2025-03-01,David,Ropa,Accesorios,19859,799023.32
2025-04-01,David,Ropa,Accesorios,20879,886203.61
2025-05-01,David,Ropa,Accesorios,18674,858759.09
2025-06-01,David,Ropa,Accesorios,19820,847360.07
2025-07-01,David,Ropa,Accesorios,23544,896436.69
2025-08-01,David,Ropa,Accesorios,19088,863957.74
2025-09-01,David,Ropa,Accesorios,18948,782953.59
2025-10-01,David,Ropa,Accesorios,22041,842747.3
2022-01-01,Santiago,Abarrotes,Bebidas,99130,2319416.14
2022-02-01,Santiago,Abarrotes,Bebidas,124719,2611039.69
2022-03-01,Santiago,Abarrotes,Bebidas,154761,3162395.43
2022-04-01,Santiago,Abarrotes,Bebidas,151050,2726930.42
2022-05-01,Santiago,Abarrotes,Bebidas,140502,3075568.58
2022-06-01,Santiago,Abarrotes,Bebidas,132601,2956073.15
2022-07-01,Santiago,Abarrotes,Bebidas,149521,3463184.14
2022-08-01,Santiago,Abarrotes,Bebidas,145853,2958703.95
2022-09-01,Santiago,Abarrotes,Bebidas,136070,3024930.04
2022-10-01,Santiago,Abarrotes,Bebidas,145809,2940744.52
2022-11-01,Santiago,Abarrotes,Bebidas,164135,3529188.91
2022-12-01,Santiago,Abarrotes,Bebidas,216474,4357086.97
2023-01-01,Santiago,Abarrotes,Bebidas,115635,2474829.66
2023-02-01,Santiago,Abarrotes,Bebidas,126993,2807375.62
2023-03-01,Santiago,Abarrotes,Bebidas,167248,3185063.15
2023-04-01,Santiago,Abarrotes,Bebidas,152467,3237068.09
2023-05-01,Santiago,Abarrotes,Bebidas,145183,3375149.22
2023-06-01,Santiago,Abarrotes,Bebidas,159631,3426765.69
2023-07-01,Santiago,Abarrotes,Bebidas,175981,3677873.73
2023-08-01,Santiago,Abarrotes,Bebidas,164174,3489904.89
2023-09-01,Santiago,Abarrotes,Bebidas,149236,3423151.77
2023-10-01,Santiago,Abarrotes,Bebidas,155644,3256855.73
2023-11-01,Santiago,Abarrotes,Bebidas,180676,3992803.64
2023-12-01,Santiago,Abarrotes,Bebidas,201911,4887880.33
2024-01-01,Santiago,Abarrotes,Bebidas,138264,2690369.18
2024-02-01,Santiago,Abarrotes,Bebidas,152393,3171567.96
2024-03-01,Santiago,Abarrotes,Bebidas,164631,3635959.52
2024-04-01,Santiago,Abarrotes,Bebidas,174846,3540047.59
2024-05-01,Santiago,Abarrotes,Bebidas,161195,3322752.24
2024-06-01,Santiago,Abarrotes,Bebidas,184819,3451798.36
2024-07-01,Santiago,Abarrotes,Bebidas,174058,4214557.6
2024-08-01,Santiago,Abarrotes,Bebidas,154426,3614205.25
2024-09-01,Santiago,Abarrotes,Bebidas,171507,3548778.01
2024-10-01,Santiago,Abarrotes,Bebidas,174289,3807040.24
2024-11-01,Santiago,Abarrotes,Bebidas,208975,4277130.78
2024-12-01,Santiago,Abarrotes,Bebidas,218629,4930703.41
2025-01-01,Santiago,Abarrotes,Bebidas,134826,3010263.39
2025-02-01,Santiago,Abarrotes,Bebidas,158679,3381373.82
2025-03-01,Santiago,Abarrotes,Bebidas,176128,3581622.04
2025-04-01,Santiago,Abarrotes,Bebidas,200626,3793893.08
2025-05-01,Santiago,Abarrotes,Bebidas,171293,3794814.34
2025-06-01,Santiago,Abarrotes,Bebidas,186241,3722855.48
2025-07-01,Santiago,Abarrotes,Bebidas,213246,4211885.76
2025-08-01,Santiago,Abarrotes,Bebidas,177815,3749476.63
2025-09-01,Santiago,Abarrotes,Bebidas,191351,3586342.54
2025-10-01,Santiago,Abarrotes,Bebidas,199012,3748911.19
2022-01-01,Santiago,Abarrotes,Lácteos,13042,630066.93
2022-02-01,Santiago,Abarrotes,Lácteos,16693,733660.48
2022-03-01,Santiago,Abarrotes,Lácteos,20084,842357.83
2022-04-01,Santiago,Abarrotes,Lácteos,20390,914637.94
2022-05-01,Santiago,Abarrotes,Lácteos,18717,927099.42
2022-06-01,Santiago,Abarrotes,Lácteos,19499,933512.56
2022-07-01,Santiago,Abarrotes,Lácteos,22087,1056291.59
2022-08-01,Santiago,Abarrotes,Lácteos,18439,926221.33
2022-09-01,Santiago,Abarrotes,Lácteos,18031,892979.94
2022-10-01,Santiago,Abarrotes,Lácteos,20383,847089.06
2022-11-01,Santiago,Abarrotes,Lácteos,22565,1059647.14
2022-12-01,Santiago,Abarrotes,Lácteos,26230,1112857.96
2023-01-01,Santiago,Abarrotes,Lácteos,14163,741315.45
2023-02-01,Santiago,Abarrotes,Lácteos,15810,792282.23
2023-03-01,Santiago,Abarrotes,Lácteos,21563,851827.09
2023-04-01,Santiago,Abarrotes,Lácteos,20642,859833.41
2023-05-01,Santiago,Abarrotes,Lácteos,19479,921074.1
2023-06-01,Santiago,Abarrotes,Lácteos,18937,958003.08
2023-07-01,Santiago,Abarrotes,Lácteos,22446,1029089.34
2023-08-01,Santiago,Abarrotes,Lácteos,20520,964746.57
2023-09-01,Santiago,Abarrotes,Lácteos,18999,938568.09
2023-10-01,Santiago,Abarrotes,Lácteos,21600,972755.88
2023-11-01,Santiago,Abarrotes,Lácteos,22204,1067219.14
2023-12-01,Santiago,Abarrotes,Lácteos,27441,1217047.44
2024-01-01,Santiago,Abarrotes,Lácteos,16884,775524.54
2024-02-01,Santiago,Abarrotes,Lácteos,17634,859656.44
2024-03-01,Santiago,Abarrotes,Lácteos,23152,918471.49
2024-04-01,Santiago,Abarrotes,Lácteos,22770,990217.48
2024-05-01,Santiago,Abarrotes,Lácteos,22984,934552.4
2024-06-01,Santiago,Abarrotes,Lácteos,20073,1020829.0
2024-07-01,Santiago,Abarrotes,Lácteos,22182,1092652.98
2024-08-01,Santiago,Abarrotes,Lácteos,20800,1037424.68
2024-09-01,Santiago,Abarrotes,Lácteos,21806,1076471.58
2024-10-01,Santiago,Abarrotes,Lácteos,22806,973821.01
2024-11-01,Santiago,Abarrotes,Lácteos,27828,1329869.24
2024-12-01,Santiago,Abarrotes,Lácteos,31662,1430375.68
2025-01-01,Santiago,Abarrotes,Lácteos,19048,838515.71
2025-02-01,Santiago,Abarrotes,Lácteos,20833,961900.25
2025-03-01,Santiago,Abarrotes,Lácteos,22486,1128602.16
2025-04-01,Santiago,Abarrotes,Lácteos,22293,1094578.34
2025-05-01,Santiago,Abarrotes,Lácteos,24310,1076621.46
2025-06-01,Santiago,Abarrotes,Lácteos,21955,994711.67
2025-07-01,Santiago,Abarrotes,Lácteos,23636,1086566.9
2025-08-01,Santiago,Abarrotes,Lácteos,23543,1061155.49
2025-09-01,Santiago,Abarrotes,Lácteos,24897,1055847.41
2025-10-01,Santiago,Abarrotes,Lácteos,21527,1067650.46
2022-01-01,Santiago,Abarrotes,Enlatados,11864,461452.96
2022-02-01,Santiago,Abarrotes,Enlatados,14277,536438.59
2022-03-01,Santiago,Abarrotes,Enlatados,16692,703041.08
2022-04-01,Santiago,Abarrotes,Enlatados,15759,703628.59
2022-05-01,Santiago,Abarrotes,Enlatados,16996,728817.91
2022-06-01,Santiago,Abarrotes,Enlatados,14670,686200.24
2022-07-01,Santiago,Abarrotes,Enlatados,16631,686717.58
2022-08-01,Santiago,Abarrotes,Enlatados,16939,623925.21
2022-09-01,Santiago,Abarrotes,Enlatados,15509,704891.5
2022-10-01,Santiago,Abarrotes,Enlatados,17426,632345.59
2022-11-01,Santiago,Abarrotes,Enlatados,18947,782241.33
2022-12-01,Santiago,Abarrotes,Enlatados,23555,942634.74
2023-01-01,Santiago,Abarrotes,Enlatados,12560,492275.73
2023-02-01,Santiago,Abarrotes,Enlatados,14300,585538.82
2023-03-01,Santiago,Abarrotes,Enlatados,16680,711944.16
2023-04-01,Santiago,Abarrotes,Enlatados,17829,693339.59
2023-05-01,Santiago,Abarrotes,Enlatados,17243,672557.26
2023-06-01,Santiago,Abarrotes,Enlatados,18596,758381.53
2023-07-01,Santiago,Abarrotes,Enlatados,17852,847804.5
2023-08-01,Santiago,Abarrotes,Enlatados,15716,690125.42
2023-09-01,Santiago,Abarrotes,Enlatados,16716,765113.41
2023-10-01,Santiago,Abarrotes,Enlatados,17479,708704.07
2023-11-01,Santiago,Abarrotes,Enlatados,21976,871530.78
2023-12-01,Santiago,Abarrotes,Enlatados,23177,1087726.83
2024-01-01,Santiago,Abarrotes,Enlatados,14188,613707.54
2024-02-01,Santiago,Abarrotes,Enlatados,15132,702843.45
2024-03-01,Santiago,Abarrotes,Enlatados,18783,722715.41
2024-04-01,Santiago,Abarrotes,Enlatados,19765,712252.95
2024-05-01,Santiago,Abarrotes,Enlatados,17366,840635.52
2024-06-01,Santiago,Abarrotes,Enlatados,18001,761835.48
2024-07-01,Santiago,Abarrotes,Enlatados,22179,820881.82
2024-08-01,Santiago,Abarrotes,Enlatados,19705,814340.0
2024-09-01,Santiago,Abarrotes,Enlatados,18590,831752.98
2024-10-01,Santiago,Abarrotes,Enlatados,18413,835816.98
2024-11-01,Santiago,Abarrotes,Enlatados,21074,900766.42
2024-12-01,Santiago,Abarrotes,Enlatados,25782,1167901.18
2025-01-01,Santiago,Abarrotes,Enlatados,15819,570354.33
2025-02-01,Santiago,Abarrotes,Enlatados,17382,647643.94
2025-03-01,Santiago,Abarrotes,Enlatados,18891,858038.28
2025-04-01,Santiago,Abarrotes,Enlatados,18542,764185.67
2025-05-01,Santiago,Abarrotes,Enlatados,18793,807979.67
2025-06-01,Santiago,Abarrotes,Enlatados,18417,866283.99
2025-07-01,Santiago,Abarrotes,Enlatados,19937,891109.42
2025-08-01,Santiago,Abarrotes,Enlatados,19400,783694.88
2025-09-01,Santiago,Abarrotes,Enlatados,18194,800735.14
2025-10-01,Santiago,Abarrotes,Enlatados,18425,830247.58
2022-01-01,Santiago,Abarrotes,Cereales,48053,1732261.39
2022-02-01,Santiago,Abarrotes,Cereales,59401,2001889.22
2022-03-01,Santiago,Abarrotes,Cereales,75124,2602567.34
2022-04-01,Santiago,Abarrotes,Cereales,76093,2460171.3
2022-05-01,Santiago,Abarrotes,Cereales,64809,2438543.76
2022-06-01,Santiago,Abarrotes,Cereales,71191,2236660.63
2022-07-01,Santiago,Abarrotes,Cereales,84137,2415634.75
2022-08-01,Santiago,Abarrotes,Cereales,69066,2656853.52
2022-09-01,Santiago,Abarrotes,Cereales,75306,2371556.45
2022-10-01,Santiago,Abarrotes,Cereales,65473,2481564.93
2022-11-01,Santiago,Abarrotes,Cereales,92162,2672401.14
2022-12-01,Santiago,Abarrotes,Cereales,103883,3528586.46
2023-01-01,Santiago,Abarrotes,Cereales,62069,2132646.24
2023-02-01,Santiago,Abarrotes,Cereales,66923,2258210.32
2023-03-01,Santiago,Abarrotes,Cereales,73969,2421413.42
2023-04-01,Santiago,Abarrotes,Cereales,82711,2659888.01
2023-05-01,Santiago,Abarrotes,Cereales,72633,2756525.27
2023-06-01,Santiago,Abarrotes,Cereales,73494,2568129.41
2023-07-01,Santiago,Abarrotes,Cereales,87011,3097521.66
2023-08-01,Santiago,Abarrotes,Cereales,80082,2694937.14
2023-09-01,Santiago,Abarrotes,Cereales,82577,2826089.03
2023-10-01,Santiago,Abarrotes,Cereales,71557,2681758.59
2023-11-01,Santiago,Abarrotes,Cereales,96694,2908945.08
2023-12-01,Santiago,Abarrotes,Cereales,111544,3524502.03
2024-01-01,Santiago,Abarrotes,Cereales,56036,1986771.79
2024-02-01,Santiago,Abarrotes,Cereales,68008,2590269.86
2024-03-01,Santiago,Abarrotes,Cereales,78299,2963751.67
2024-04-01,Santiago,Abarrotes,Cereales,78655,2916424.43
2024-05-01,Santiago,Abarrotes,Cereales,89762,2704903.0
2024-06-01,Santiago,Abarrotes,Cereales,84193,2639028.46
2024-07-01,Santiago,Abarrotes,Cereales,93961,3257679.46
2024-08-01,Santiago,Abarrotes,Cereales,89658,2802480.55
2024-09-01,Santiago,Abarrotes,Cereales,79845,2662547.81
2024-10-01,Santiago,Abarrotes,Cereales,86797,2882745.94
2024-11-01,Santiago,Abarrotes,Cereales,96941,3069672.69
2024-12-01,Santiago,Abarrotes,Cereales,123068,3806744.34
2025-01-01,Santiago,Abarrotes,Cereales,61861,2259878.67
2025-02-01,Santiago,Abarrotes,Cereales,81598,2395933.36
2025-03-01,Santiago,Abarrotes,Cereales,83153,3326157.86
2025-04-01,Santiago,Abarrotes,Cereales,85047,2855822.78
2025-05-01,Santiago,Abarrotes,Cereales,92623,2808068.49
2025-06-01,Santiago,Abarrotes,Cereales,86237,2852449.42
2025-07-01,Santiago,Abarrotes,Cereales,99017,3514952.87
2025-08-01,Santiago,Abarrotes,Cereales,87132,2987063.16
2025-09-01,Santiago,Abarrotes,Cereales,92380,3071911.47
2025-10-01,Santiago,Abarrotes,Cereales,83322,2741757.06
2022-01-01,Santiago,Abarrotes,Snacks,37095,802151.29
2022-02-01,Santiago,Abarrotes,Snacks,41749,813065.81
2022-03-01,Santiago,Abarrotes,Snacks,44898,1129642.95
2022-04-01,Santiago,Abarrotes,Snacks,48139,1111338.57
2022-05-01,Santiago,Abarrotes,Snacks,50080,1051613.3
2022-06-01,Santiago,Abarrotes,Snacks,52557,1071667.42
2022-07-01,Santiago,Abarrotes,Snacks,49659,1029059.66
2022-08-01,Santiago,Abarrotes,Snacks,43302,1002261.6
2022-09-01,Santiago,Abarrotes,Snacks,43934,1096858.33
2022-10-01,Santiago,Abarrotes,Snacks,46820,948106.58
2022-11-01,Santiago,Abarrotes,Snacks,61308,1188638.36
2022-12-01,Santiago,Abarrotes,Snacks,60591,1474601.83
2023-01-01,Santiago,Abarrotes,Snacks,38235,791395.2
2023-02-01,Santiago,Abarrotes,Snacks,42218,1024682.66
2023-03-01,Santiago,Abarrotes,Snacks,46822,1027384.16
2023-04-01,Santiago,Abarrotes,Snacks,50913,1175208.41
2023-05-01,Santiago,Abarrotes,Snacks,48902,1110995.91
2023-06-01,Santiago,Abarrotes,Snacks,49901,1164767.52
2023-07-01,Santiago,Abarrotes,Snacks,58894,1173964.41
2023-08-01,Santiago,Abarrotes,Snacks,51647,1112446.98
2023-09-01,Santiago,Abarrotes,Snacks,47564,1188395.19
2023-10-01,Santiago,Abarrotes,Snacks,56171,1101884.54
2023-11-01,Santiago,Abarrotes,Snacks,63387,1293734.23
2023-12-01,Santiago,Abarrotes,Snacks,75823,1564154.85
2024-01-01,Santiago,Abarrotes,Snacks,37833,929794.66
2024-02-01,Santiago,Abarrotes,Snacks,42577,998467.15
2024-03-01,Santiago,Abarrotes,Snacks,49786,1292361.42
2024-04-01,Santiago,Abarrotes,Snacks,51652,1139353.41
2024-05-01,Santiago,Abarrotes,Snacks,54137,1182247.23
2024-06-01,Santiago,Abarrotes,Snacks,59881,1249127.45
2024-07-01,Santiago,Abarrotes,Snacks,60068,1356317.11
2024-08-01,Santiago,Abarrotes,Snacks,52770,1274484.2
2024-09-01,Santiago,Abarrotes,Snacks,55762,1306127.01
2024-10-01,Santiago,Abarrotes,Snacks,50805,1170697.86
2024-11-01,Santiago,Abarrotes,Snacks,67544,1314817.06
2024-12-01,Santiago,Abarrotes,Snacks,78168,1507095.79
2025-01-01,Santiago,Abarrotes,Snacks,46830,997701.1
2025-02-01,Santiago,Abarrotes,Snacks,55027,1162557.94
2025-03-01,Santiago,Abarrotes,Snacks,56056,1201446.6
2025-04-01,Santiago,Abarrotes,Snacks,59109,1185599.94
2025-05-01,Santiago,Abarrotes,Snacks,63820,1161105.6
2025-06-01,Santiago,Abarrotes,Snacks,62360,1354656.36
2025-07-01,Santiago,Abarrotes,Snacks,64732,1346974.68
2025-08-01,Santiago,Abarrotes,Snacks,64250,1247508.08
2025-09-01,Santiago,Abarrotes,Snacks,53771,1273226.68
2025-10-01,Santiago,Abarrotes,Snacks,64081,1358919.41
2022-01-01,Santiago,Electrónica,TV,72771,1424693.77
2022-02-01,Santiago,Electrónica,TV,90287,1766635.75
2022-03-01,Santiago,Electrónica,TV,98889,1956764.18
2022-04-01,Santiago,Electrónica,TV,94238,1955314.99
2022-05-01,Santiago,Electrónica,TV,102000,2006851.22
2022-06-01,Santiago,Electrónica,TV,90359,2249812.43
2022-07-01,Santiago,Electrónica,TV,103950,2050013.88
2022-08-01,Santiago,Electrónica,TV,93774,2077868.12
2022-09-01,Santiago,Electrónica,TV,95415,1874943.82
2022-10-01,Santiago,Electrónica,TV,102186,1904381.37
2022-11-01,Santiago,Electrónica,TV,115714,2425206.46
